transaction_id,customer_id,product_id,branch_id,rm_id,transaction_date,transaction_type,channel,amount_vnd
5284,135,105,11,39,2026-04-01,Rut tiet kiem,Internet Banking,27000000
1385,327,104,7,25,2025-10-14,Phi banca,POS,1200000
2123,384,108,8,26,2025-09-08,Gui tiet kiem,ATM,237000000
1985,118,101,5,17,2025-10-21,Giai ngan vay,Mobile Banking,953000000
20,145,105,1,3,2026-06-16,Tra no vay,Quay giao dich,82000000
1220,32,109,1,1,2025-07-31,Gui tiet kiem,Internet Banking,91000000
5105,47,110,1,3,2025-11-03,Gui tiet kiem,POS,481000000
2540,114,107,9,31,2026-03-07,Chi tieu the,Internet Banking,2900000
4385,354,106,2,8,2026-05-03,Rut tiet kiem,Quay giao dich,3000000
3931,267,104,8,26,2026-05-08,Phi banca,ATM,200000
2763,53,103,12,42,2025-12-22,Gui tiet kiem,Quay giao dich,334000000
3120,203,105,6,19,2025-08-03,Tra no vay,Internet Banking,74000000
2885,319,106,9,31,2026-05-08,Tra no vay,Internet Banking,73000000
1624,153,110,10,33,2025-12-20,Chi tieu the,POS,1900000
4562,149,101,1,2,2025-08-09,Tra no vay,Internet Banking,84000000
3403,183,107,5,18,2026-04-08,Gui tiet kiem,POS,169000000
3483,387,103,7,23,2026-01-24,Chi tieu the,ATM,4300000
3714,386,107,8,28,2026-02-17,Tra no vay,ATM,18000000
4314,163,102,5,16,2025-10-02,Rut tiet kiem,POS,41000000
2757,97,109,4,14,2026-01-06,Gui tiet kiem,POS,167000000
4526,348,103,7,24,2026-04-08,Giai ngan vay,Quay giao dich,-830000000
5501,114,109,9,31,2026-07-08,Tra no vay,Mobile Banking,38000000
5320,293,106,1,4,2025-07-31,Phi banca,POS,800000
5958,93,103,10,32,2025-11-05,Gui tiet kiem,Internet Banking,256000000
1643,167,105,2,7,2026-02-18,Giai ngan vay,Quay giao dich,464000000
2249,31,103,3,11,2025-09-28,Tra no vay,Mobile Banking,10000000
783,15,104,3,10,2025-11-22,Chi tieu the,Mobile Banking,100000
5245,151,110,12,42,2026-05-27,Tra no vay,Internet Banking,18000000
5782,63,106,11,39,2026-01-11,Rut tiet kiem,Internet Banking,290000000
1806,166,102,10,32,2026-01-21,Chi tieu the,POS,4000000
1793,304,108,5,15,2025-09-22,Rut tiet kiem,POS,291000000
4041,327,106,7,25,2025-07-17,Phi banca,Quay giao dich,1800000
5607,303,106,10,34,2026-04-03,Phi banca,Mobile Banking,700000
3372,337,107,7,24,2025-12-19,Giai ngan vay,POS,1824000000
3307,79,103,10,32,2025-09-15,Phi banca,POS,1000000
894,,104,12,40,2026-06-11,Giai ngan vay,Mobile Banking,1522000000
5698,67,101,4,14,2026-04-19,Gui tiet kiem,Quay giao dich,285000000
4308,172,110,12,40,2025-07-15,Gui tiet kiem,Internet Banking,290000000
4089,224,109,3,9,2026-04-11,Rut tiet kiem,ATM,46000000
2374,18,105,8,27,2026-07-10,Gui tiet kiem,POS,116000000
3062,388,109,3,11,2026-02-18,Tra no vay,ATM,8000000
928,291,101,10,35,2025-07-08,Gui tiet kiem,Mobile Banking,44000000
2433,223,105,7,22,2026-07-03,Chi tieu the,ATM,800000
1016,320,107,1,4,2025-11-08,Chi tieu the,POS,1000000
2740,302,104,4,12,2025-08-03,Tra no vay,POS,1000000
5170,367,110,11,38,2026-04-25,Phi banca,Mobile Banking,1300000
2499,297,101,3,11,2025-09-16,Rut tiet kiem,Mobile Banking,294000000
1353,304,101,5,15,2026-06-13,Gui tiet kiem,ATM,260000000
3250,322,105,9,31,2026-05-23,Rut tiet kiem,POS,239000000
4062,94,104,4,12,2025-09-01,Chi tieu the,POS,300000
1242,203,104,6,19,2025-08-14,Tra no vay,POS,5000000
3919,261,109,2,8,2025-11-10,Rut tiet kiem,Internet Banking,286000000
3942,400,110,11,36,2026-03-22,Giai ngan vay,ATM,788000000
2626,342,101,7,23,2025-12-08,Giai ngan vay,Mobile Banking,1949000000
4389,346,107,7,24,2025-11-26,Tra no vay,Quay giao dich,68000000
1573,38,106,8,27,2026-07-17,Gui tiet kiem,Mobile Banking,492000000
5402,67,106,4,14,2026-02-01,Chi tieu the,Internet Banking,2200000
4037,369,104,10,33,2026-02-18,Rut tiet kiem,Mobile Banking,204000000
3667,16,107,11,39,2025-11-14,Tra no vay,Quay giao dich,27000000
1803,143,106,6,19,2026-07-16,Tra no vay,POS,3000000
4748,320,105,1,4,2025-09-13,Tra no vay,ATM,69000000
2227,342,110,7,23,2025-12-16,Giai ngan vay,Mobile Banking,241000000
4644,333,108,2,7,2026-07-15,Chi tieu the,Mobile Banking,2900000
1804,224,107,3,9,2026-06-08,Tra no vay,ATM,2000000
3790,246,109,6,21,2025-09-02,Rut tiet kiem,Quay giao dich,81000000
5090,226,110,1,5,2026-05-09,Gui tiet kiem,POS,475000000
2357,6,105,11,39,2026-06-04,Giai ngan vay,Mobile Banking,490000000
2520,39,101,6,20,2026-04-25,Tra no vay,ATM,7000000
5478,382,103,11,37,2025-12-05,Chi tieu the,POS,3500000
3456,232,102,4,12,2025-11-14,Rut tiet kiem,Quay giao dich,140000000
5365,43,107,6,21,2026-05-26,Gui tiet kiem,Mobile Banking,47000000
2389,162,102,7,22,2025-07-03,Tra no vay,ATM,97000000
5359,321,110,4,14,2026-01-18,Giai ngan vay,ATM,1849000000
1896,263,101,12,40,2026-03-31,Chi tieu the,ATM,2700000
2518,158,108,12,41,2025-07-27,Rut tiet kiem,Quay giao dich,117000000
3913,237,110,1,1,2025-10-25,Giai ngan vay,POS,1387000000
3571,149,110,1,2,2025-12-31,Phi banca,ATM,1800000
3904,275,103,1,4,2026-01-22,Rut tiet kiem,POS,189000000
5581,278,101,10,32,2026-03-04,Giai ngan vay,POS,538000000
1924,78,108,6,19,2025-10-25,Rut tiet kiem,POS,268000000
5466,219,102,6,19,2026-02-08,Gui tiet kiem,POS,375000000
1200,260,109,3,10,2025-11-29,Chi tieu the,POS,500000
4063,94,110,4,12,2025-12-26,Gui tiet kiem,POS,464000000
739,67,110,4,14,2025-08-31,Chi tieu the,Quay giao dich,2900000
5603,101,105,3,10,2025-09-18,Chi tieu the,Internet Banking,1300000
3333,74,108,7,25,2026-04-25,Rut tiet kiem,POS,64000000
2230,280,102,3,11,2026-02-15,Giai ngan vay,ATM,324000000
3201,266,110,3,11,2025-11-17,Giai ngan vay,POS,1007000000
4729,318,107,3,11,2025-10-22,Giai ngan vay,Internet Banking,1242000000
3261,364,107,5,15,2025-10-22,Tra no vay,Quay giao dich,50000000
1149,205,104,1,3,2025-10-14,Chi tieu the,ATM,3300000
3935,291,109,10,35,2025-10-08,Chi tieu the,Quay giao dich,3700000
3896,126,105,4,14,2025-11-01,Giai ngan vay,ATM,775000000
3509,114,108,9,31,2026-05-14,Tra no vay,Mobile Banking,27000000
3164,194,108,6,20,2026-06-18,Tra no vay,POS,54000000
3127,75,108,12,42,2026-03-15,Rut tiet kiem,ATM,167000000
3350,337,101,7,24,2026-01-02,Giai ngan vay,POS,1107000000
2045,115,110,4,13,2025-11-17,Phi banca,ATM,1000000
155,288,110,4,14,2025-07-25,Gui tiet kiem,ATM,358000000
3818,92,103,8,27,2025-08-13,Gui tiet kiem,POS,334000000
5013,392,102,5,16,2025-11-06,Chi tieu the,Mobile Banking,2200000
3801,9,105,9,29,2025-09-13,Phi banca,ATM,1200000
5944,278,105,10,32,2026-05-04,Tra no vay,POS,91000000
1948,272,109,2,8,2026-05-15,Phi banca,ATM,700000
2856,310,103,10,32,2025-09-13,Giai ngan vay,Internet Banking,1706000000
2672,177,110,5,17,2026-06-03,Tra no vay,POS,62000000
4125,213,109,7,23,2025-10-25,Gui tiet kiem,Mobile Banking,478000000
4888,341,107,2,8,,Gui tiet kiem,Internet Banking,336000000
5699,235,104,10,32,2025-08-02,Gui tiet kiem,Quay giao dich,152000000
3411,202,106,8,28,2025-08-19,Chi tieu the,Quay giao dich,2400000
367,56,103,5,16,2025-11-19,Phi banca,Quay giao dich,100000
3259,2,104,12,41,2026-06-08,Phi banca,Internet Banking,700000
3715,279,104,8,26,2025-12-01,Phi banca,POS,1300000
4068,239,101,11,38,2026-07-02,Tra no vay,POS,19000000
2509,333,108,2,7,2025-07-04,Tra no vay,ATM,16000000
1827,162,103,7,22,2026-02-04,Phi banca,Quay giao dich,1500000
4934,8,109,9,30,2026-07-24,Chi tieu the,Mobile Banking,2100000
1682,48,101,8,27,2025-09-15,Rut tiet kiem,POS,179000000
2819,351,102,5,16,2026-07-21,Chi tieu the,ATM,100000
4719,244,103,1,2,2026-06-16,Tra no vay,Quay giao dich,10000000
3729,377,103,1,4,2026-01-19,Phi banca,ATM,900000
976,45,103,7,24,2025-11-20,Giai ngan vay,Quay giao dich,1574000000
1104,312,105,8,28,2026-01-13,Phi banca,Internet Banking,1000000
1680,202,101,8,28,2026-07-20,Rut tiet kiem,Quay giao dich,143000000
3556,205,102,1,3,2025-08-04,Tra no vay,Mobile Banking,5000000
1585,400,104,11,36,2025-11-28,Tra no vay,Mobile Banking,8000000
528,190,110,9,31,2025-11-26,Chi tieu the,Quay giao dich,2400000
5881,219,102,6,19,2025-07-25,Chi tieu the,ATM,4800000
1180,201,103,2,8,2026-05-27,Tra no vay,ATM,45000000
761,73,101,9,30,2025-10-23,Rut tiet kiem,Quay giao dich,198000000
4529,388,110,3,11,2025-12-29,Phi banca,ATM,900000
1927,96,107,11,37,2026-05-07,Gui tiet kiem,ATM,396000000
5322,309,105,6,19,2026-03-15,Tra no vay,Internet Banking,60000000
4965,292,108,7,22,2025-12-16,Chi tieu the,ATM,3600000
934,108,102,10,33,2026-01-07,Gui tiet kiem,Mobile Banking,125000000
4915,187,102,11,37,2026-03-20,Phi banca,Quay giao dich,100000
4512,195,101,2,8,2026-03-25,Tra no vay,Quay giao dich,44000000
2005,238,101,4,13,2025-09-24,Giai ngan vay,Quay giao dich,1618000000
5640,135,103,11,39,2025-08-06,Giai ngan vay,Internet Banking,1237000000
1489,241,104,10,32,2026-07-09,Rut tiet kiem,Mobile Banking,261000000
576,30,104,1,5,2026-03-17,Gui tiet kiem,POS,221000000
3369,193,104,11,39,2026-03-22,Gui tiet kiem,POS,61000000
959,335,108,9,30,2026-05-06,Tra no vay,Mobile Banking,73000000
1820,400,109,11,36,2025-09-03,Chi tieu the,Quay giao dich,3200000
4576,277,108,7,25,2026-01-01,Gui tiet kiem,Quay giao dich,452000000
3412,152,105,12,42,2025-12-11,Gui tiet kiem,Mobile Banking,416000000
220,157,108,8,26,2026-02-27,Giai ngan vay,Quay giao dich,483000000
4379,9,104,9,29,2025-10-19,Phi banca,Internet Banking,400000
3495,177,103,5,17,2026-01-07,Rut tiet kiem,ATM,6000000
5145,272,101,2,8,2026-06-13,Giai ngan vay,POS,1536000000
1355,195,101,2,8,2026-03-07,Tra no vay,Quay giao dich,11000000
3271,187,101,11,37,2025-08-24,Gui tiet kiem,Quay giao dich,473000000
2437,185,107,6,20,2026-03-08,Rut tiet kiem,Mobile Banking,74000000
5956,229,107,5,17,2026-04-10,Rut tiet kiem,POS,205000000
5895,321,106,4,14,2025-08-26,Rut tiet kiem,ATM,57000000
3249,186,107,9,29,2025-11-05,Phi banca,Quay giao dich,600000
5353,66,106,7,24,2025-10-26,Tra no vay,Mobile Banking,2000000
4552,55,108,12,42,2026-02-16,Gui tiet kiem,POS,179000000
620,72,108,12,41,2025-11-20,Rut tiet kiem,Mobile Banking,10000000
2046,70,110,12,40,2026-05-08,Tra no vay,Quay giao dich,98000000
2871,343,109,3,10,2026-02-04,Giai ngan vay,Quay giao dich,66000000
1404,224,105,3,9,2025-12-26,Giai ngan vay,Mobile Banking,1030000000
5269,84,102,12,42,2026-06-21,Chi tieu the,ATM,2100000
1390,63,106,11,39,2026-07-25,Gui tiet kiem,Quay giao dich,438000000
1435,27,110,11,36,2025-12-01,Gui tiet kiem,Internet Banking,426000000
2327,137,107,11,37,2026-04-30,Rut tiet kiem,POS,14000000
3891,328,101,10,33,2025-11-11,Chi tieu the,Mobile Banking,3900000
3562,54,101,8,28,2026-04-25,Phi banca,ATM,200000
5732,222,105,7,23,2026-07-04,Phi banca,Internet Banking,500000
4798,339,110,9,30,2026-01-14,Rut tiet kiem,Quay giao dich,14000000
2258,226,103,1,5,,Tra no vay,Internet Banking,72000000
4663,400,102,11,36,2026-07-09,Giai ngan vay,ATM,118000000
4922,26,109,2,6,2025-07-16,Phi banca,Internet Banking,100000
2131,138,105,10,35,2025-08-03,Gui tiet kiem,Quay giao dich,367000000
5379,12,101,8,27,2025-11-20,Tra no vay,Mobile Banking,14000000
2741,23,103,5,16,2026-03-27,Giai ngan vay,Mobile Banking,182000000
2276,206,104,1,3,2025-08-08,Tra no vay,ATM,21000000
5788,332,101,7,24,2026-07-10,Rut tiet kiem,Internet Banking,272000000
4574,378,105,12,42,2026-07-21,Rut tiet kiem,ATM,211000000
3163,123,108,1,2,2026-06-26,Tra no vay,ATM,87000000
5842,172,107,12,40,2026-04-16,Rut tiet kiem,Internet Banking,212000000
3041,6,107,11,39,2026-06-04,Tra no vay,ATM,100000000
5003,87,106,1,5,2025-12-13,Phi banca,Mobile Banking,300000
2360,68,105,1,5,2025-11-02,Giai ngan vay,ATM,136000000
4822,210,107,10,35,2025-09-08,Chi tieu the,Quay giao dich,3400000
3273,21,104,3,9,2025-08-12,Giai ngan vay,ATM,537000000
3103,15,110,3,10,2025-09-05,Gui tiet kiem,Internet Banking,297000000
2435,192,108,2,7,2025-07-26,Rut tiet kiem,Mobile Banking,245000000
997,201,104,2,8,2026-05-07,Giai ngan vay,Internet Banking,1572000000
3288,331,101,10,35,2026-02-26,Tra no vay,Mobile Banking,75000000
2985,295,108,5,18,2026-05-30,Rut tiet kiem,Mobile Banking,144000000
1709,90,102,11,36,2026-06-26,Gui tiet kiem,Mobile Banking,13000000
2853,387,101,7,23,2025-12-06,Gui tiet kiem,POS,129000000
2119,347,105,7,24,2026-02-18,Chi tieu the,Quay giao dich,2100000
4925,48,108,8,27,2025-12-25,Chi tieu the,POS,1000000
1903,139,107,1,1,2026-01-14,Chi tieu the,POS,1800000
4013,50,103,4,12,2026-01-16,Tra no vay,ATM,88000000
4095,67,103,4,14,2026-06-06,Chi tieu the,Mobile Banking,1500000
5592,69,108,8,28,2025-09-30,Rut tiet kiem,Mobile Banking,162000000
2105,243,105,11,38,2025-09-07,Giai ngan vay,Internet Banking,1531000000
1140,273,103,11,37,2026-03-20,Chi tieu the,Quay giao dich,1300000
4241,290,108,10,33,2026-05-15,Phi banca,POS,500000
2705,265,107,10,35,2025-08-27,Chi tieu the,Quay giao dich,2900000
3489,305,103,12,40,2026-06-10,Tra no vay,ATM,57000000
4788,75,107,12,42,2026-04-14,Chi tieu the,POS,3000000
1393,283,106,1,3,2025-10-30,Gui tiet kiem,Mobile Banking,288000000
3959,343,103,3,10,2026-02-26,Giai ngan vay,Mobile Banking,291000000
3986,32,107,1,1,2026-03-03,Giai ngan vay,Mobile Banking,464000000
3282,67,109,4,14,2026-05-22,Chi tieu the,POS,3200000
4347,182,110,8,27,2025-07-29,Phi banca,ATM,1100000
1595,223,110,7,22,2026-01-17,Gui tiet kiem,ATM,33000000
2061,370,101,11,37,2026-05-31,Chi tieu the,Quay giao dich,300000
112,257,103,9,30,2026-02-11,Rut tiet kiem,Mobile Banking,264000000
2134,239,101,11,38,2026-04-27,Tra no vay,POS,74000000
283,145,106,1,3,2026-05-06,Rut tiet kiem,POS,53000000
3723,33,102,9,30,2026-06-04,Rut tiet kiem,POS,72000000
388,135,105,11,39,2026-05-24,Gui tiet kiem,ATM,339000000
1388,233,109,3,10,2026-04-25,Chi tieu the,Internet Banking,400000
3561,59,105,7,24,2026-06-05,Chi tieu the,Internet Banking,3300000
4284,349,101,10,33,2025-10-26,Gui tiet kiem,Quay giao dich,370000000
3748,208,108,7,25,2026-07-18,Rut tiet kiem,Quay giao dich,161000000
2408,246,101,6,21,2026-03-30,Phi banca,Mobile Banking,300000
4609,51,107,7,23,2026-07-21,Chi tieu the,Internet Banking,300000
646,381,106,9,31,2026-01-13,Giai ngan vay,ATM,887000000
4008,300,110,1,2,2026-05-08,Gui tiet kiem,ATM,76000000
4464,130,108,6,19,2026-02-08,Chi tieu the,Quay giao dich,4700000
726,254,103,7,22,2025-12-14,Chi tieu the,ATM,700000
4608,164,103,11,39,2025-08-03,Giai ngan vay,ATM,715000000
1380,,108,1,1,2025-12-23,Chi tieu the,POS,1800000
4939,314,105,3,11,2025-07-22,Phi banca,ATM,1200000
3503,4,109,6,20,2026-06-20,Giai ngan vay,POS,564000000
399,66,103,7,24,2026-06-18,Giai ngan vay,Mobile Banking,316000000
1845,350,103,3,9,2025-07-01,Phi banca,Quay giao dich,1200000
1962,127,105,7,25,2025-12-17,Giai ngan vay,Internet Banking,679000000
3819,299,110,8,27,2025-11-16,Gui tiet kiem,POS,153000000
3266,2,110,12,41,2025-09-05,Gui tiet kiem,Internet Banking,65000000
5829,220,105,2,7,2025-12-23,Phi banca,Internet Banking,100000
2489,341,108,2,8,2026-02-27,Chi tieu the,Internet Banking,2400000
2367,289,110,6,19,2025-09-04,Tra no vay,Quay giao dich,59000000
5099,250,105,9,30,2026-04-06,Tra no vay,POS,75000000
2355,216,104,8,27,2026-06-10,Giai ngan vay,Internet Banking,717000000
2633,238,109,4,13,2026-04-26,Phi banca,Quay giao dich,1500000
1535,,106,7,24,2025-07-30,Gui tiet kiem,POS,373000000
1465,288,106,4,14,2025-09-29,Phi banca,POS,1100000
5021,262,108,3,10,2026-02-08,Rut tiet kiem,ATM,157000000
284,285,102,2,7,2025-12-02,Tra no vay,POS,80000000
5850,173,103,12,40,2026-03-18,Tra no vay,POS,40000000
4646,16,108,11,39,2026-03-07,Gui tiet kiem,Quay giao dich,169000000
3078,89,103,5,16,2026-06-04,Tra no vay,Quay giao dich,26000000
2658,359,108,6,20,2025-08-02,Phi banca,POS,1500000
883,45,105,7,24,2025-09-12,Tra no vay,Mobile Banking,29000000
1181,142,103,5,15,2026-01-22,Phi banca,Quay giao dich,700000
2124,284,109,12,42,2025-08-31,Tra no vay,Quay giao dich,93000000
3257,364,103,5,15,2025-09-04,Rut tiet kiem,ATM,25000000
3857,124,101,10,33,2026-02-07,Chi tieu the,Internet Banking,200000
2969,365,102,8,26,2025-11-10,Chi tieu the,ATM,2000000
1717,163,103,5,16,2025-07-22,Chi tieu the,Internet Banking,2000000
3380,340,109,10,34,2026-06-26,Tra no vay,POS,41000000
471,249,108,9,30,2026-03-10,Phi banca,Quay giao dich,700000
2214,347,110,7,24,2026-07-24,Phi banca,POS,400000
3848,381,106,9,31,2026-05-10,Giai ngan vay,Quay giao dich,1241000000
5859,49,102,9,31,2025-08-02,Giai ngan vay,ATM,536000000
3096,138,107,10,35,2026-01-29,Tra no vay,Mobile Banking,13000000
2573,172,103,12,40,2026-01-13,Giai ngan vay,ATM,-1202000000
5037,266,109,3,11,2025-07-25,Gui tiet kiem,Internet Banking,265000000
1872,290,102,10,33,2026-02-08,Gui tiet kiem,Quay giao dich,262000000
699,217,102,5,16,2026-04-08,Giai ngan vay,Internet Banking,869000000
3658,168,102,5,16,2026-01-17,Chi tieu the,Internet Banking,4100000
4997,112,102,7,24,2025-11-29,Chi tieu the,Internet Banking,400000
4713,21,104,3,9,2025-08-04,Chi tieu the,Quay giao dich,700000
2869,390,109,4,14,2025-11-16,Phi banca,Mobile Banking,800000
1305,309,105,6,19,2025-08-04,Tra no vay,ATM,99000000
111,129,107,11,36,2025-10-23,Tra no vay,POS,62000000
640,126,107,4,14,2025-09-29,Rut tiet kiem,POS,147000000
4864,164,105,11,39,2025-11-12,Chi tieu the,ATM,3000000
3860,13,109,8,28,2025-08-14,Gui tiet kiem,ATM,73000000
4356,263,103,12,40,2026-05-31,Phi banca,Quay giao dich,400000
4834,17,101,4,13,2026-07-09,Rut tiet kiem,Quay giao dich,220000000
5495,278,108,10,32,2025-08-01,Gui tiet kiem,Quay giao dich,318000000
1121,49,108,9,31,2025-12-23,Rut tiet kiem,POS,56000000
282,167,108,2,7,2026-03-07,Gui tiet kiem,Quay giao dich,248000000
1086,258,109,7,24,2026-03-30,Rut tiet kiem,ATM,207000000
2264,106,110,9,30,2026-03-08,Chi tieu the,Internet Banking,4700000
5344,,102,7,24,2025-11-14,Giai ngan vay,Quay giao dich,757000000
1923,369,106,10,33,2026-05-12,Phi banca,Internet Banking,600000
198,52,104,11,36,2026-03-30,Rut tiet kiem,ATM,270000000
5945,4,104,6,20,2026-07-05,Rut tiet kiem,POS,194000000
460,308,104,10,32,2025-11-22,Tra no vay,Mobile Banking,19000000
5550,376,101,12,41,2026-02-02,Gui tiet kiem,Internet Banking,208000000
1327,354,104,2,8,2026-04-30,Giai ngan vay,Internet Banking,1376000000
1914,330,103,11,36,2026-05-28,Phi banca,Quay giao dich,500000
473,393,110,2,6,2025-10-01,Gui tiet kiem,ATM,131000000
1000,255,107,6,20,2026-01-07,Phi banca,POS,1300000
599,388,101,3,11,2026-02-27,Rut tiet kiem,POS,204000000
2621,70,109,12,40,2025-09-11,Tra no vay,Quay giao dich,-65000000
511,212,107,8,26,2026-02-20,Phi banca,POS,100000
3502,107,102,9,29,2025-07-19,Rut tiet kiem,Mobile Banking,242000000
2670,311,105,4,13,2025-10-07,Gui tiet kiem,Quay giao dich,19000000
9,117,103,9,30,2025-12-01,Giai ngan vay,ATM,1288000000
1895,379,106,4,12,2026-06-01,Phi banca,POS,1700000
884,182,104,8,27,2026-06-13,Tra no vay,ATM,34000000
4317,10,103,1,3,2026-01-19,Phi banca,POS,1400000
2103,384,101,8,26,2026-06-08,Rut tiet kiem,Internet Banking,203000000
1186,307,106,12,40,2025-11-01,Phi banca,ATM,400000
5941,397,103,1,5,2026-07-13,Giai ngan vay,Internet Banking,956000000
3534,258,104,7,24,2026-02-13,Rut tiet kiem,Internet Banking,136000000
718,136,104,5,15,2025-07-02,Tra no vay,POS,83000000
5935,340,105,10,34,2026-04-27,Gui tiet kiem,ATM,323000000
4928,207,104,7,22,2025-10-17,Chi tieu the,Internet Banking,4900000
4473,249,104,9,30,2026-01-16,Giai ngan vay,ATM,1372000000
4394,113,106,5,18,,Rut tiet kiem,Internet Banking,243000000
4271,262,101,3,10,2026-01-17,Giai ngan vay,Mobile Banking,563000000
4686,342,108,7,23,2026-01-31,Chi tieu the,Internet Banking,300000
5162,340,104,10,34,2025-08-19,Tra no vay,ATM,39000000
5118,14,105,6,19,2026-05-21,Tra no vay,Internet Banking,54000000
1776,344,109,1,3,2026-06-21,Chi tieu the,Mobile Banking,1800000
4154,267,103,8,26,2026-05-30,Giai ngan vay,ATM,1399000000
4254,33,104,9,30,2026-01-24,Chi tieu the,Internet Banking,4500000
3701,189,102,10,32,2026-06-21,Giai ngan vay,Mobile Banking,1906000000
4506,230,104,3,9,2026-07-12,Giai ngan vay,Internet Banking,702000000
5932,338,105,5,15,2026-07-08,Phi banca,Mobile Banking,1600000
3548,307,105,12,40,2026-05-08,Chi tieu the,POS,4100000
1487,245,101,3,10,2026-02-26,Tra no vay,Internet Banking,21000000
4688,217,103,5,16,2026-04-02,Tra no vay,POS,59000000
3994,,109,8,27,2026-02-09,Gui tiet kiem,Internet Banking,242000000
2140,185,104,6,20,2026-01-26,Chi tieu the,POS,3100000
2642,138,105,10,35,2026-02-21,Rut tiet kiem,ATM,5000000
5225,323,103,1,5,2026-07-06,Gui tiet kiem,Mobile Banking,470000000
5949,10,105,1,3,2025-08-08,Rut tiet kiem,Mobile Banking,202000000
3422,213,102,7,23,2025-10-04,Rut tiet kiem,ATM,66000000
87,13,108,8,28,2026-07-03,Gui tiet kiem,Internet Banking,49000000
2030,139,104,1,1,2026-03-29,Chi tieu the,Mobile Banking,3600000
2526,70,110,12,40,2025-08-15,Chi tieu the,Internet Banking,1500000
277,126,103,4,14,2025-08-06,Chi tieu the,Internet Banking,400000
1541,121,107,11,36,2025-09-15,Chi tieu the,Internet Banking,400000
683,71,108,10,33,2026-06-22,Giai ngan vay,ATM,479000000
586,99,109,9,30,2026-01-10,Giai ngan vay,Internet Banking,1352000000
1470,239,109,11,38,2025-09-01,Phi banca,ATM,300000
967,371,110,8,28,2026-03-18,Rut tiet kiem,Quay giao dich,4000000
4964,29,105,8,26,2025-10-28,Giai ngan vay,POS,145000000
208,49,110,9,31,2026-05-25,Gui tiet kiem,Internet Banking,379000000
5361,377,107,1,4,2026-03-10,Tra no vay,ATM,85000000
5524,58,107,2,6,2025-08-08,Tra no vay,ATM,87000000
5911,28,104,2,6,2025-08-10,Tra no vay,Quay giao dich,56000000
3522,9,103,9,29,2026-07-12,Rut tiet kiem,ATM,193000000
5605,96,105,11,37,2025-09-06,Phi banca,Quay giao dich,1900000
4911,34,105,4,14,2025-07-10,Rut tiet kiem,POS,274000000
1726,293,109,1,4,2026-05-01,Chi tieu the,POS,600000
2414,5,106,10,32,2025-07-23,Phi banca,Mobile Banking,900000
90,359,102,6,20,2025-12-31,Gui tiet kiem,POS,153000000
1009,215,107,3,9,2025-07-05,Gui tiet kiem,Internet Banking,227000000
3787,109,102,2,6,2025-11-03,Tra no vay,POS,42000000
